"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5"
"-*lenouche99";1;1;1;1;0,129
"-*capufitstrong";1;1;1;1;0,129
"-*lupus_s__";1;1;0,901;1;0,002
"-*fonfarlo";1;1;1;1;0,283
"-*romane_glrd";1;1;0,432;1;0,888
"-*sami__sabb";1;1;1;1;0,129
"-*le_ptit_lutin1";1;0,977;1;1;0,081
"-*chienne_a_punk";1;1;1;1;0,129
"-*amnzero";1;1;0,432;1;0,253
"-*aliona_maragotto";1;1;1;1;0,016
"-*kanur_ish";1;1;1;1;0,283
"-*amelie_delam";1;1;1;1;0,283
"-*geraldine_pacarizi";1;1;0,102;1;0,921
"-*piraocoelhosmith";1;1;1;1;0,283
"-*mircallakarnstein";1;1;1;0,126;1
"-*isagaycrosier";1;1;0,007;1;1
"-*kafrolady";1;0,255;0,432;1;0,888
"-*alej_yanara";1;1;1;0,103;1
"-*infinit_tsukoyumi";1;1;1;1;0,129
"*i_0014";0,126;0,473;1;1;0,793
"*postLikes_8500";1;0,008;1;0,001;1
"-*zoe_mittaz";0;1;1;1;1
"-*cybraska";1;0,001;1;1;0,824
"-*aexit__";1;1;1;0,814;0,484
"-*davidl__19";1;0,04;1;0,471;1
"*i_0015";0;1;0;1;1
"*postLikes_18300";0;1;0;1;1
"*postComments_583";0;1;0;1;1
"*postReposts_1.5K";0;1;0;1;1
"-*nadi_ia235";0;1;1;1;1
"-*m_ulah";1;1;1;1;0,283
"*commentLikes_424";0;1;1;1;1
"-*gray78carlotta";0;1;1;1;1
"-*akarawii";0;1;1;1;1
"-*glennmichel";1;1;1;1;0,283
"*commentLikes_887";1;1;1;1;0,283
"-*anthonymessulam";1;0,339;0,025;1;1
"-*henri6717";0;1;1;1;1
"-*janssenevelyne";0,074;1;0,432;1;1
"-*hellohellothatgirl";0,004;1;1;1;0,921
"-*loleklynda";1;1;0,542;1;0,254
"-*cigana_perdida";1;1;1;0,103;1
"-*assiabenchek";0;1;1;1;1
"*commentLikes_220";1;1;1;1;0,063
"-*hela___bettaieb";1;1;1;1;0,063
"-*ikram_madmad";0;1;1;1;1
"-*leguizdudesert";0;1;1;1;1
"-*kat_keepsmiling";0;1;1;1;1
"*commentDate_15-10-2025";1;0,78;0;1;1
"-*fabienne6761";1;1;0,007;1;1
"-*nadasoumy";1;1;1;1;0,283
"*commentLikes_248";0;1;1;1;1
"-*nadinette07";0,028;1;0,004;1;1
"*commentLikes_654";1;1;1;1;0,283
"-*immense_fenouil";1;1;0;1;1
"-*workinn_pro";1;1;0;0,154;1
"-*ange_demon74";1;1;1;1;0,129
"-*delphinesavary69";0;1;1;1;1
"*commentLikes_252";1;1;0;1;1
"-*mehdi_khemiri";0,004;1;1;0,471;1
"-*jetlagattitude";1;1;1;1;1
"-*ardigashi03";0;1;1;1;1
"-*gio748";1;1;1;1;0,283
"-*pascale_gonda_7";1;1;0,007;1;1
"-*bill_el26";1;1;0,102;1;0,921
"-*jm1erbis";1;1;1;1;0,283
"-*flofloquattro";1;1;1;1;1
"-*angelemaux";1;1;1;1;1
"-*inztafranz";1;1;0,102;1;0,921
"-*joubert9879";1;0;1;1;1
"-*mmmaaauuurrriii";1;0,897;0,449;1;0,136
"-*tamymount";1;0,031;0,014;1;1
"-*isabelle_taillefert";1;1;1;0,103;1
"-*rotatemax";1;1;0,005;1;1
"-*sarahbt98";1;1;0,007;1;0,392
"-*thierry_collomb";1;1;1;0,103;1
"-*krief_frederic";1;1;0,007;1;1
"-*domenicoch25";1;1;1;0,103;1
"-*ricardo_zuzarte";1;1;0,007;1;1
"-*fatiha_kdm";1;1;1;1;0,283
"-*fripouille04";1;1;0;1;1
"-*beatrice_bb_bzn1";1;1;1;1;0,161
"-*joseramon_gonzalez_568";1;1;1;0,103;1
"-*oubienencore";0;1;1;1;1
"-*bennourmohamedali";0;1;1;1;1
"-*parabole_1";0;1;1;1;1
"-*hanann_omar";1;0,001;1;1;1
"-*fanfanlatulipe_74";0;1;1;1;1
"-*hemcehemce";0,99;1;0;1;1
"-*mariesalcedoo";1;1;1;1;0,283
"-*elmadhoun_ahmed";0;1;1;1;1
"-*ky_krry";0,946;1;0,001;1;1
"-*thegreatreplaiy";1;1;0,113;0,74;1
"-*meyerroger97";0;1;1;1;1
"-*daniel_gueissaz_tirhazouine";1;1;1;0,471;0,921
"-*mary_ladj";1;1;0,007;1;1
"-*eugenie_quib";1;1;0,102;1;0,921
"-*achraf_elk_97";1;1;1;1;0,283
"-*gilles_porret";0;1;1;1;1
"-*cmlajoiedevivre";1;1;1;0,149;0,842
"-*byrbss";1;1;1;0,103;1
"-*axcham666";0,028;1;1;1;0,484
"-*eliaskindi";1;1;1;1;0,283
"-*asma_benslama_52438";0,004;1;1;1;0,921
"-*lydiamben";1;1;1;1;1
"-*carolebeckanoui64";1;0,339;0;1;1
"-*celsadi1na";1;0,001;1;1;1
"-*aenima_x";1;0,157;1;1;0,225
"-*dj_naser";1;1;0,102;1;0,921
"-*geen_soda";1;0,001;1;1;1
"-*nadiaesken";1;0,379;1;1;0,133
"-*obisam41";1;0,001;1;1;1
"-*tantounap";0;1;1;1;1
"-*zekalkamel";1;1;0,007;1;1
"-*wheyandmecanics";0,798;0;1;1;1
"-*snowgrey_93";1;1;0,004;1;1
"-*delschakne";1;1;1;1;0,283
"-*hubertolivier24";1;1;0,007;1;1
"-*c__freymond";1;1;0,432;1;0,888
"-*nadia_ehi";0,028;1;0,262;1;1
"-*rafmai2032";1;0,001;1;1;1
"-*thisisabeautifulbeginning";1;1;0;1;1
"-*brigittetyce";1;0,135;0,262;0,814;1
"-*fabricezahnd";1;1;0,007;1;1
"-*rikerak";1;1;0,262;0,814;1
"-*kawilab";1;1;1;0,103;1
"-*marcnucera";0;1;1;1;1
"-*bataillon_hesitant";1;1;1;1;0,283
"-*supernini66";1;1;1;1;0,283
"-*nadvk7";0,206;0,499;0,005;1;1
"-*zeldaeden";1;0,04;0,102;1;1
"-*sarahsroth";1;1;1;1;0,283
"-*irmayasandikusuma";1;1;0,007;1;1
"-*bestmum905";1;1;1;1;0,283
"-*ha_bil_ali";1;1;1;1;0,283
"-*beyberenice";1;1;0,634;1;0,01
"-*notinmynameparis";1;1;0,007;1;1
"-*bewater85";1;1;1;0,814;0,484
"-*audreyalamy";1;1;1;0,008;1
"-*valval1382";0;1;1;1;1
"-*barrasmoret";1;0,022;1;0,634;1
"-*soham_nath_";1;1;0,102;1;0,921
"-*chil_me_p";1;0,379;0,592;1;0,545
"-*antoine_mumu";1;1;0;1;1
"-*yesi_asteorita";0;1;1;1;1
"-*sandrinefischer7";1;1;0,007;1;1
"-*olgaramel";1;0;1;1;1
"-*beadenoirm";1;1;0;1;1
"-*anita_meli";0;1;1;1;1
"-*tharimino";0;1;1;1;1
"-*jose_martins_10420321";1;0,001;1;1;1
"-*hatem_217";1;0,001;1;1;1
"-*jo_anna_ss";0,136;1;0,057;1;1
"-*duha93__";0,002;1;0,736;1;1
"-*christine_chabal";1;1;1;1;0,283
"-*valeryberger";1;1;1;1;0,253
"-*nourietta";1;1;0,004;1;1
"-*reperfribourg";0;1;1;1;1
"-*masri1315";0;1;1;1;1
"-*faridasb6";1;1;1;1;0,283
"-*btsdragon155";0,028;1;0,262;1;1
"-*najahlemilucialain";1;1;0;1;1
"-*shahr00z25";0;1;1;1;1
"-*jc_brod";1;1;1;1;0,009
"-*dany96660";0;1;1;1;1
"-*chef_caravane_verte";1;1;0,102;1;0,921
"-*pgl32";1;1;0;1;1
"-*doodah_tim";0;1;1;1;1
"-*sarahel1715";0;0,255;1;1;1
"-*luc_godard";1;0,107;1;1;0,364
"-*lambertzenon";1;1;0,007;1;1
"-*mohamedjalal087";1;1;0,007;1;1
"-*fritzschmid14";1;1;1;1;0,283
"-*juan1966c";1;1;0,057;1;1
"-*issaherrera27";1;1;0,102;1;0,921
"-*danseunivers_ge";0;1;1;1;1
"-*moiraverso";1;1;0;1;1
"-*mirjeta_mustafaa";1;1;1;0,471;0,921
"-*odile_roux_1441";1;1;1;1;0,283
"-*anna_s_ceramics";0;1;1;1;1
"-*aless_iolas";1;1;0;1;1
"-*mela_noch";1;1;1;1;0,129
"-*pascalito231159";1;1;0,262;0,814;1
"-*ismahane_a";0;0,255;1;1;1
"-*jen_aicha";1;1;1;0,103;1
"-*marikesh_inc";1;1;1;1;0,283
"-*soniatatoo";1;1;0,102;0,471;1
"-*danilet66";1;1;1;0,103;1
"-*9861nawal";1;1;0,007;1;1
"-*naisse456";1;1;0,184;1;0,186
"-*xirzatuyghur";1;0,379;1;0,524;1
"-*rashitisherife";1;1;1;1;0,129
"-*golden__garlic1995";0,206;1;1;0,74;0,863
"-*thib_roc";1;1;0,809;0,48;0,793
"-*swift_enid";0;1;1;1;1
"-*ginakatri";1;1;0;1;1
"-*etienax";1;1;0,007;1;1
"-*claudemelvyn";0;1;1;1;1
"-*santa_fe_del_burrito";1;1;1;1;0,283
"-*la_terre_e_moi";0;1;0,262;1;1
"-*mymclaire";0,206;1;0,736;1;0,322
"*i_0016";1;1;1;1;0
"*postComments_223";1;1;0;1;0
"*postDate_9-10-2025";1;0,468;0;1;1
"*commentLikes_133";1;1;1;0,248;1
"-*michaelhugon";1;1;1;1;0,032
"-*bad_gal_vivi";1;1;1;1;0,003
"-*eliot_0x";1;1;1;1;0,009
"-*sarcasm_and_chai";1;1;0,023;1;0
"-*_missssabdel";0,798;0,54;1;1;0,037
"-*myra_belle05";1;1;1;1;0,063
"-*elle3_141";1;1;1;1;0,001
"-*__thewolf__00";1;0,005;1;0,366;1
"-*el_filsdurhone";1;1;1;1;0,013
"-*martine_and_me";1;1;0,001;1;0,441
"-*muratjulianalder";1;0,135;1;0,814;1
"-*vanessa_cojocaru";1;0,066;1;0,94;1
"-*lalele_douce_27";1;1;0,102;1;0,921
"-*octopus_sycat";1;1;1;1;0,011
"-*mrkobln";1;1;1;1;0,283
"-*neiluj1201";1;1;1;1;0,283
"-*burgos_adriel";1;1;0;1;1
"-*focale_rouge";1;1;0,977;1;0,364
"-*dser_dser";1;1;1;1;0,032
"-*hussein_fsf";0,136;1;0,057;1;1
"-*lucas__220";1;1;1;0,075;0,753
"-*estelle_trbs";1;1;0,113;1;0,863
"-*theowider";1;1;1;1;0,283
"-*critiquepourunavenirmeilleur";1;1;0,004;1;1
"*i_0017";1;1;0;1;1
"*postLikes_6200";1;1;0;1;1
"*postComments_300";1;1;0;1;1
"-*lilianeheller";1;0,255;0,432;1;0,888
"*commentLikes_375";1;1;0,007;1;1
"-*sisto____";1;1;1;1;0,283
"-*iammariamvd";0,005;0,066;1;1;1
"-*mickaelrochat";1;1;1;1;0,283
"-*alain2_6";1;1;0,013;1;0,572
"-*alcatats_tattoo";1;1;0,007;1;1
"-*ninis_idri";1;1;0;1;1
"*commentLikes_275";1;1;0,432;0,308;1
"-*pt_sss";1;0,135;0,262;0,814;1
"-*pierrebroquet";1;0,001;1;1;1
"-*carolinemailly";1;1;0,007;1;1
"-*camsduf";1;1;0;1;1
"-*leanatbt";1;1;0,432;0,308;1
"-*__normatif__";1;1;0,004;1;0,308
"-*_lou_za_";1;1;0,007;1;1
"*commentLikes_135";1;0,255;0,021;1;1
"-*atk_antoine";1;1;0,007;1;1
"-*zoe_sch_25";1;1;0,262;1;0,484
"-*popal_bahar";0,004;1;1;1;0,921
"-*sey_lulu";1;1;0,007;1;1
"-*imjustcalledlou";1;1;0,007;1;1
"-*aelaravox";1;1;0;1;1
"-*1907elturco";1;1;1;1;1
"-*haci_kabayel";1;1;1;1;0,283
"*commentLikes_168";1;1;0,432;1;0,888
"-*kelly_amil";1;1;0,021;1;1
"-*virgi__1984";1;1;0;1;1
"-*gwencopea";1;1;1;1;0,283
"-*maxi_ma_99";1;1;0,262;1;0,484
"-*lgratierdestl";1;1;0,184;0,4;1
"-*g_a_caruso";1;1;0;1;1
"-*funkpix";1;1;0;1;1
"-*jlnbnch1";1;1;0,021;1;0,888
"-*matt_frifri";1;1;0,968;1;0,022
"-*ninj_3682";1;1;0,007;1;1
"-*cheldossantos";1;1;0;1;1
"-*julien_dafflon";1;1;0,021;1;0,888
"-*alex_morais86";0,004;1;0,102;1;1
"-*restefanyc";1;1;0,004;1;1
"-*__aarxn__";1;1;0,102;1;0,921
"-*ba1said";1;0,379;0,592;0,524;1
"-*algeri_palest";0;1;1;1;1
"-*amy0ur";1;1;1;0,471;0,921
"-*theesuom";1;1;0,001;1;0,281
"-*malitokino_tom";1;1;0,262;1;0,484
"-*mes_bougies_vegetales_by_efya_";1;1;0,007;1;1
"-*nadhellz_lauzangeles";0,188;1;0,968;1;0,074
"-*carochaps69";0,424;0,157;1;0,248;1
"-*vaaaldrin__";1;1;0,102;0,471;1
"-*mateolesage";1;0,04;0,102;1;1
"-*mysterethedragmonster";1;1;0,102;1;0,921
"-*ecmld";1;0,04;1;0,471;1
"-*edgarportelove";0;1;1;1;1
"-*aya__b_26";1;0,001;1;1;1
"*i_0018";1;0,04;1;1;0,921
"-*fat_event2";1;0;1;1;1
"*i_0019";1;1;1;1;0,283
"*i_0020";1;1;0,584;0,147;1
"-*36_hugo_";1;1;1;1;0,283
"-*nn_ao_y";1;1;1;1;0,037
"-*pat_artiste_switzerland";1;0;1;1;1
"-*pierrezaninetti";1;1;0,007;1;1
"-*solinarueedi";1;1;1;1;0,283
"-*__ben_jam__";1;1;1;0,021;1
"-*willoft";1;0,379;0,057;0,524;1
"-*hadrien_0_7";1;0,001;1;1;1
"-*l4r3nc3_r";1;1;1;0,103;1
"-*dominiquedevantery";1;1;1;0,103;1
"*i_0021";1;0,001;1;1;1
"*i_0022";0;0;1;1;1
"*postLikes_32000";0;0;1;1;1
"*postComments_123";0;0;1;1;1
"*postReposts_668";0;0;1;1;1
"-*mrk_tvii";0;1;1;1;1
"-*sky_daddy_89";1;0,255;1;1;0,888
"*commentLikes_218";1;0,001;1;1;1
"-*shop_vap_e";1;1;1;0,103;1
"*commentLikes_206";1;0,001;1;1;1
"-*davidmottiertattoo";1;0,001;1;1;1
"-*flavienschmid";0,028;0;1;1;1
"-*swiss_volvo240";1;1;1;0,103;1
"-*rdoricv86";1;1;1;0,032;1
"-*mimay_tatifanfan";0,004;1;1;1;0,921
"-*lokyllis";1;0,001;1;1;1
"-*isaac_wid";0;1;1;1;1
"-*ryan_dach";1;1;1;1;1
"-*asselin_hugo";1;0,001;1;1;1
"-*this_guy_cest_moi";1;1;1;0,471;0,921
"-*manny_s_garage";1;1;1;0,471;0,921
"-*severine_ruffieux";1;0,004;1;1;0,888
"-*scarpitt836";1;1;1;0,103;1
"-*high_tito";1;0,499;0,736;1;0,863
"-*majila18k";1;0,066;0,864;1;0,572
"-*matteo_c_47";1;1;1;0,814;0,484
"-*dodo_wo1";1;1;1;1;0,283
"-*raveswan";1;0,001;1;1;1
"-*axowpower";1;0,001;1;1;1
"-*mathieuphotoo";1;0,001;1;1;1
"-*zaklemak";1;0,135;0,262;0,814;1
"*commentLikes_1,458";1;0,001;1;1;1
"-*loic_francescato";1;0,001;1;1;1
"-*fr3d0d0";1;0,001;1;1;1
"-*damtbr";1;0,001;1;1;1
"-*_piki_28";1;1;1;1;0,283
"-*arrmeendd";0,424;1;1;1;0,225
"-*andy_vanderstrudel";1;1;0,102;1;0,921
"*commentDate_9-11-2025";1;1;1;1;0
"-*madein_geneve";1;1;1;1;0,283
"-*ninovui";1;1;0,007;1;1
"-*flowhestia";1;1;1;1;0,283
"-*dimart76";0;1;1;1;1
"-*bmana_evo";0;1;1;1;1
"-*maman_muscle";1;1;1;1;0,283
"-*rbeautytime";0;1;1;1;1
"-*raven_9743";1;0,001;1;1;1
"-*madelrociosg";1;1;1;0,103;1
"-*multizack_";1;1;1;1;0,283
"-*didou_futura";1;1;1;1;1
"-*rvchido_ch31";1;1;1;1;0,253
"-*alexis_frts";1;0,001;1;1;1
"-*olj004";1;0,001;1;1;1
"-*g_ppns";1;1;1;1;0,283
"-*georgefloodhunt";1;1;0,007;1;1
"-*alicia_gantes";1;0,001;1;1;1
"-*krg_i001";1;1;1;1;0,283
"-*collins_mh";0;1;1;1;1
"*i_0023";1;1;0;1;1
"*postLikes_7100";1;1;0;1;1
"*postComments_183";1;0;0;1;1
"*postReposts_73";0,998;0,222;0;1;0,101
"*commentLikes_385";1;1;0,007;1;1
"-*madeinlily";0,494;1;0;1;1
"-*iannisblank";1;1;0;1;0,451
"-*dodii_poetry";1;0,066;1;1;0,572
"*commentLikes_235";1;1;0,262;0,814;1
"-*ajnur_kerimi";1;1;0,057;1;1
"-*titus_the_first";1;1;1;1;0,283
"-*martasbackstage";1;1;0;1;1
"-*francoise_bridel";1;0,001;1;1;1
"-*maserati_m17";1;1;1;1;0,283
"-*lyymtt";1;1;0;1;1
"*commentLikes_93";0,561;1;0,125;1;1
"-*_gvastreetlens_";1;1;0,007;1;1
"-*magda_lsne";0,028;1;0,262;1;1
"-*yorda_nos";0,074;1;1;1;0,888
"-*1marichl";1;0;0;1;1
"-*sssaaaammmmm___";1;1;0,007;1;1
"-*yapine";0,004;1;1;1;0,921
"-*hanatanjawya";1;1;0,007;1;1
"-*radumkada";1;1;0;1;1
"-*ookpikapu_chat";1;0,379;0,592;1;1
"-*tanya_lthn";1;1;0,102;1;0,921
"-*hszglock_";1;1;0,007;1;1
"-*nicko_brn";1;1;0,262;1;0,484
"-*saveeuropenow";1;1;1;1;0,283
"-*momorientes__";1;1;1;1;0,283
"-*v_bernhard";1;1;1;0,103;1
"-*lacombe3280";1;1;0,262;0,814;1
"-*imaxhack";1;1;0,542;1;0,254
"-*93_dams";1;0,001;1;1;1
"-*laubstair";1;0,977;0,542;1;1
"-*nebil_aa";1;1;0,007;1;1
"-*stellavserra";1;1;0;1;1
"-*le_versa01";1;0,81;0,003;0,684;1
"-*jeanluc_barras_79";1;1;0;1;1
"-*le_dimanche_midi";1;1;0,007;1;1
"-*jd_eth";1;1;1;0,103;1
"-*nini_gui";1;1;1;0,103;1
"-*didsbgr11";1;1;0;1;1
"-*queen_ve6";1;1;1;1;0,283
"-*cep_epfl";1;1;0;1;1
"*i_0024";1;0,107;1;0,149;1
"-*oldlens_24";1;1;1;0,814;0,484
"-*camilaselection";1;0,001;1;1;1
"-*melmei_p";1;1;1;0,103;1
"*i_0025";1;1;1;0;1
"*postLikes_987";1;1;1;0;1
"-*valhey82";1;0,255;1;0,032;1
"-*cristos_rdz";0,002;1;0,736;0,74;1
"-*agri_ferrage";1;1;1;0,021;1
"-*isafun76";1;1;1;0,103;1
"*i_0026";0,955;0;1;1;1
"*postLikes_17800";0,955;0;1;1;1
"*postReposts_118";0;0;1;1;1
"*postDate_10-10-2025";1;0;0,001;0;1
"-*dominique_rouge";1;1;1;1;0,283
"-*philippeboissonnas";1;0,001;1;1;1
"*commentLikes_110";1;0,715;0,977;0,517;1
"-*sacha_turbosnail";1;0,715;0,977;0,002;1
"-*robfowler21";1;0,001;1;1;1
"-*phiben68";1;0,04;1;1;0,921
"-*jvinterpreter";1;0,001;1;1;1
"-*lacrimis_ex_inferno";1;0,255;0,432;1;1
"-*gre_nadine__";1;1;1;1;0,253
"-*tristanbx25";1;0,001;1;1;1
"-*supersaxo_official";1;0,135;1;0,814;1
"-*flowgirl_gnv";1;0,001;1;1;1
"-*florikent";1;0,001;1;1;1
"-*maxime_vecchia";1;0,001;1;1;1
"-*julia_diwenygomez";0;1;1;1;1
"-*oceane12110";1;0,001;1;1;1
"-*laubruss";1;0,001;1;1;1
"*i_0027";0,012;1;0,977;0,517;1
"*postLikes_6800";1;1;1;1;0
"-*cfpae_soutien_scolaire";0;1;1;1;1
"-*igrandne";0;1;1;1;1
"-*taranehfc";1;1;0,432;1;0,888
"-*udonramensoba_";1;1;1;1;0,283
"-*sam_amuz";1;0,04;1;0,471;1
"-*virduun";1;1;1;1;0,283
"-*dami1stagram";1;1;1;0,103;1
"-*rob1galoo";0,643;1;0,038;1;1
"*i_0028";0,857;0;1;0;1
"*postComments_167";0,857;0;1;0;1
"*commentLikes_390";1;1;1;1;0,283
"-*thomasfelix_photography";0,028;1;1;1;0,484
"-*cut_coiffure";1;1;1;1;1
"-*jessica_awuah";1;0,004;1;1;1
"-*lucssmxlo";1;1;1;0,814;0,484
"-*idee3000";1;1;1;0,103;1
"*commentLikes_379";1;1;1;1;0,283
"-*yass_sensei";1;1;1;1;0,129
"-*kb10_gh";1;1;1;0,524;0,545
"-*__its_alexandra";1;0,04;1;1;0,921
"-*miche901";1;0;0,736;1;1
"-*thaidecoded";1;1;1;0,103;1
"-*henryhphotography";1;1;1;1;0,063
"-*le_studio_3d";1;0,04;1;0,471;1
"-*lena_m_mou";1;1;1;0,103;1
"-*_nilsaa";1;0,001;1;1;1
"-*le_crochet_de_lune";1;0,612;1;0,355;1
"-*eyesfood";1;1;1;1;0,133
"-*himeko_tokyo";1;1;1;1;0,283
"*commentLikes_142";1;0,014;1;1;1
"-*diogo_tvs";1;1;1;0,471;0,921
"-*gabrito_02";1;1;1;1;0,034
"-*trikst_";1;1;1;0,684;0,586
"-*pastrytomtom";1;1;1;0,814;0,484
"-*spotter_ferroviaire";1;0,379;1;0,524;1
"-*ahmadyns";1;1;1;0,471;0,921
"*commentLikes_202";1;1;0,102;0,471;1
"-*gael_offner";1;0,001;1;1;1
"-*lemon_quest_";1;0,612;1;0,94;0,572
"-*holyboy_b";1;1;1;1;0,283
"-*celia_chavaz";1;1;1;1;0,283
"-*goustous";1;0,135;0,262;1;1
"-*elieursels";0,028;1;1;0,814;1
"-*princessriita";1;0,001;1;1;1
"-*albatardandros";1;1;0,432;1;0,888
"-*moeyve";1;1;1;0,103;1
"-*ju_lie_bublz";1;1;1;1;0,129
"-*stony_bsi";1;1;1;0,103;1
"-*stan_abt";1;0,135;1;0,126;1
"-*luzdelalma___";1;1;1;0,103;1
"-*robisbombu";1;1;1;0,103;1
"-*fafayx22";1;0,135;0,262;0,814;1
"-*rickyy__flow";1;1;1;1;0,283
"-*vincent_menetrey";1;1;1;1;1
"-*leotrim_kli";1;1;0,542;1;0,081
"-*purple_yd";1;1;1;1;0,283
"-*_ache_j";1;0,379;1;0,101;1
"-*scursio";0,012;1;1;0,149;1
"-*dafonsecamarco";1;1;1;1;1
"-*najibmad22";1;0,049;1;1;0,411
"-*laet_soulwaves";1;0,001;1;1;1
"-*diegobazaglia";1;0,04;0,102;1;1
"-*karinecolella";0,798;0,015;1;0,6;1
"-*quentin_v1";1;1;1;0,471;0,921
"-*dianiha16";1;0;1;1;1
"-*phnx17__";1;0,001;1;1;1
"-*kbl73";1;1;1;0,103;1
"-*newsactusetmiss";1;1;1;0,103;1
"-*tangana_es";1;1;0,007;1;1
"-*dudenesssss";1;1;1;0,103;1
"*i_0029";1;1;1;0;1
"*postLikes_2000";0,81;1;1;0;1
"-*sophiedelaloye";0;1;1;1;1
"-*drcs_98";1;1;1;0,001;1
"-*white_m140i_f21";1;0,04;1;0,471;1
"-*_samloureiro";1;1;1;0;1
"-*beto_dias30";1;1;1;0;1
"-*ks_kujta";1;1;0,968;1;0,434
"-*assurance_sante_suisseromande";1;0,473;1;0,002;1
"*i_0030";1;0,039;0;1;1
"*postLikes_13000";1;0,039;0;1;1
"*postComments_247";1;0,039;0;1;1
"-*nath_ferrazzini";0;1;1;1;1
"-*sabrybsb";1;1;0,007;1;1
"-*ch_newage";1;0,135;1;0,814;1
"-*taiebkali";1;1;0;1;1
"-*australiemurteira";1;1;0;1;1
"-*alisinaci";1;1;0,021;0,308;1
"-*mero_uno";1;0,339;0,174;1;1
"*commentLikes_91";1;0,81;0,052;1;0,586
"-*artur_vfs";1;1;1;1;0,129
"*commentLikes_262";1;1;1;0,471;0,921
"-*miss_tricote";1;1;1;1;0,129
"-*jpp_pls";1;1;1;1;0,002
"-*lembouteilleur";1;1;0;1;1
"-*creatorpixs";1;0,001;1;1;1
"-*mollylebeagle";1;1;0,007;1;1
"-*malta_hajja";1;1;1;0,103;1
"-*un_autre_moi";1;1;1;1;0,283
"-*valh_75";1;0,135;1;0,814;1
"-*d_hatun_sankaynagi";1;0,04;1;0,471;1
"-*gabytopia";1;1;0,007;1;1
"-*erictorregarcia";1;1;0,005;1;0,863
"-*santhielen";1;1;1;1;0,283
"-*ismawelzzz";1;1;1;1;0,283
"-*thvult";1;1;0,262;0,814;1
"-*mathias_domahidy";1;1;1;1;0,283
"-*rebechantal";1;1;1;1;0,253
"-*pyromanesco";1;1;1;1;0,283
"-*marie_wry";1;1;0,007;1;1
"-*denis_fournier";1;1;1;1;0,283
"-*camarade_cb";1;1;0,005;1;1
"-*gapch96";1;1;0,007;1;1
"-*daverichard68t";1;1;0,592;1;0,133
"-*diffda";1;1;1;1;0,283
"-*valentinelarici";1;1;0,007;1;1
"-*foxdemajorelle";1;1;0,592;0,524;1
"-*romdub72";1;1;0,007;1;1
"-*chadlia_g";1;1;0,013;1;0,572
"-*catarina_20";1;0,04;1;1;0,921
"-*onelovevgd";1;1;0,977;1;0,364
"-*patricesaintaubin";1;1;1;1;1
"-*mihai_andreoiu";1;1;0,007;1;1
"-*mimichakood";1;1;0,007;1;1
"-*safranyjeandenis";1;1;1;1;0,283
"*commentLikes_247";1;1;1;1;0,283
"-*schwitzoo";1;0,001;1;1;1
"-*michael_roman_josef_john";1;1;0,007;1;1
"*commentDate_18-10-2025";1;1;0,102;1;0
"-*gislainw";1;1;1;0,471;0,921
"-*mdk_diallo";1;1;0,102;1;0,921
"-*ibs_so9";1;1;1;1;0,129
"-*djoolmoe";1;1;1;1;1
"-*esteban_pti09";1;0,04;1;1;0,921
"-*leo_track";1;1;1;1;0,06
"-*ramellisacha";1;1;0,007;1;1
"-*bebebtzy";1;1;0,007;1;1
"-*_hueseyinsta_";1;0,157;0,052;1;1
"-*viviana_valverdem";0;1;1;1;1
"-*akirabata_";1;1;1;1;0,283
"-*niederhauser_marcel";1;1;0,007;1;1
"-*jm_tacchini";0,333;1;1;0,439;0,753
"-*jojoinside";0;1;1;1;1
"-*stankey_lubrik";1;1;0,102;0,471;1
"-*fabricegev";0;1;1;1;1
"-*bneresoff";0,004;1;1;1;0,921
"-*kraap0";1;1;1;1;0,129
"-*rockaetano";0,012;1;0,267;1;1
"-*soul_zurcher";1;0,04;0,102;1;1
"-*cedric_schlatter";1;1;1;0,366;0,595
"-*yopitralala";1;1;1;0,814;0,484
"-*oscarnetolorenco";0;1;1;1;1
"-*elisabetwitz26";0;1;1;1;1
"-*la_laradiax";1;1;1;1;0,016
"-*silk_san_touche_a_tout";1;1;1;1;0,283
"-*kevin_bigler";1;0,001;1;1;1
"-*reza_kah_kesh";1;0,715;0;1;1
"-*mystherbe";1;1;1;1;1
"*i_0031";0,223;0,671;1;0,845;0,963
"*postComments_56";0,019;0,019;0,004;1;1
"-*durusselyves";1;1;1;0,103;1
"-*ba_mountains";0,004;1;1;1;0,921
"-*cherout85";0;1;1;1;1
"-*jyretinn";1;1;1;1;0,283
"-*sebsy1978";1;1;1;0,814;0,484
"-*oko_7p";1;1;1;0,103;1
"-*awetom";1;1;1;1;0,283
"-*jacqueslesquereux";1;1;1;1;0,283
"-*raphael860722";1;0,04;1;0,471;1
"-*siber1812";1;1;1;1;0,283
"-*singularis";1;1;1;1;0,283
"-*davetchristian";1;0,001;1;1;1
"-*cyrillebindler";1;1;1;1;1
"-*lucge25";1;1;1;1;1
"*i_0032";1;1;0;1;1
"*postLikes_12900";1;1;0;1;1
"*postComments_175";1;1;0;1;1
"-*delphineregamey";0,074;0,255;1;0,308;1
"-*memes_du_leman";1;1;1;1;0,017
"-*noah_puerari";1;1;0,542;1;0,081
"-*rainfox77";1;0,612;0,864;1;0,186
"-*jeliah_so";1;1;1;0,103;1
"-*lezogg";1;0,255;0;1;1
