"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"*postComments_532";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_14-5-2025";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0851";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_82";1;1;1;1;0,128;0,937;0;0,526;1;1;1
"*postDate_12-5-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0850";1;1;1;1;1;1;1;1;1;1;1
"*postDate_11-5-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0849";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_9-5-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0848";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_783";1;1;0,001;1;1;1;1;1;1;1;1
"*postComments_11";0,505;1;0;0,092;1;1;0,981;1;0,939;1;1
"*postDate_7-5-2025";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0847";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_5-5-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0846";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_97300";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_282";1;1;1;1;1;1;1;1;1;1;0,003
"*postReposts_451";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_4-5-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0845";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_3-5-2025";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0844";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_494";1;1;0;1;1;1;1;1;1;1;1
"*postDate_2-5-2025";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0843";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_8500";1;0,013;1;1;1;1;0,011;1;1;1;0,452
"*postComments_460";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_30-4-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0842";1;1;1;1;1;1;1;1;0,004;1;1
"*postComments_182";1;0,039;1;1;1;1;1;1;0,078;1;1
"*postDate_28-4-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0841";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_6900";1;1;1;0,667;0,026;1;1;0,277;1;0,52;0,582
"*postDate_27-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0840";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_15500";1;1;1;1;1;1;1;1;1;1;1
"*postComments_237";1;1;1;1;1;0,003;1;1;1;1;1
"*postDate_25-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0839";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_23-4-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0838";1;1;1;1;1;1;1;1;1;1;1
"*postComments_1100";1;1;1;0,222;0,115;1;1;1;1;1;0,176
"*postReposts_62";1;1;1;1;0,225;0,333;1;1;0,372;0,269;1
"*postDate_21-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0837";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_21700";1;1;1;1;1;1;0,001;1;1;1;1
"*postComments_300";1;1;1;1;0,001;1;1;1;1;1;1
"*postReposts_28";1;0,092;1;1;1;1;0,432;0,867;0,035;0,5;1
"*postDate_20-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0836";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_18-4-2025";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0835";1;0,001;1;1;1;1;1;1;1;1;1
"*postDate_16-4-2025";1;0,001;1;1;1;1;1;1;1;1;1
"*a_0834";1;1;1;1;1;1;1;1;1;1;1
"*postDate_14-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0833";1;1;1;1;1;1;1;1;1;1;1
"*postComments_96";1;0,132;1;1;1;1;0,121;0,048;1;1;1
"*postDate_13-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0832";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_4100";1;1;1;1;0,001;0,389;0,245;1;1;0,295;1
"*postDate_11-4-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0831";1;1;1;1;0,001;1;1;1;1;1;1
"*postDate_9-4-2025";1;1;1;1;0,001;1;1;1;1;1;1
"*a_0830";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_3500";1;1;1;1;0,351;0,129;0,057;0,807;0,614;1;1
"*postDate_7-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0829";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_449";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_26";1;1;1;0,626;1;0,546;1;0,807;1;0,431;0,113
"*postDate_6-4-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0828";1;1;1;1;1;1;1;1;1;1;1
"*postDate_4-4-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0827";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_793";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_1-4-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0826";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_189600";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_2600";1;1;1;1;1;1;1;1;1;1;0,003
"*postReposts_91";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_31-3-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0825";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_39800";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_884";1;1;1;1;1;1;1;1;1;1;0,003
"*postReposts_64";1;0,25;1;1;0,225;0,333;1;1;1;1;0,314
"*postDate_30-3-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0824";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_660";0,001;1;1;1;1;1;1;1;1;1;1
"*postComments_4";0,505;1;0,534;0,026;1;1;1;0,533;0,939;1;0,387
"*postDate_28-3-2025";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0823";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_47700";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_560";1;1;1;0,081;1;1;1;1;1;0,044;1
"*postReposts_31";1;0,803;0,78;1;0;1;1;0,526;1;1;0,907
"*postDate_26-3-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0822";1;1;1;1;0,001;1;1;1;1;1;1
"*postDate_24-3-2025";1;1;1;1;0,001;1;1;1;1;1;1
"*a_0821";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_12400";0,001;1;1;1;1;1;1;1;1;1;1
"*postComments_331";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_23-3-2025";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0820";1;1;1;1;1;1;1;1;1;1;1
"*postDate_21-3-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0819";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_4700";1;0,803;0,78;1;1;0,937;0,007;0,526;1;0,835;0,907
"*postComments_97";0,345;1;1;1;0,341;0,029;0,353;1;1;1;1
"*postDate_19-3-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0818";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_140600";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_17-3-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0817";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_16-3-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0816";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_896";1;1;1;0,081;1;1;1;1;0,078;1;1
"*postDate_14-3-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0815";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_50500";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_1700";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_12-3-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0814";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_10-3-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0813";1;1;1;1;1;1;1;1;1;0,002;1
"*postComments_127";1;0,373;1;1;1;0,475;0,353;1;1;0,016;1
"*postDate_8-3-2025";1;1;1;1;1;1;1;1;1;0,002;1
"*a_0812";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_3800";1;1;1;1;0,178;1;0;0,603;1;1;0,996
"*postComments_121";1;1;0,012;1;1;0,029;1;1;1;1;0,452
"*postDate_7-3-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0811";1;1;1;1;1;1;1;1;1;0,002;1
"*postLikes_820";1;1;1;1;1;1;1;1;1;0,002;1
"*postDate_5-3-2025";1;1;1;1;1;1;1;1;1;0,002;1
"*a_0810";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_22200";1;1;1;1;1;1;1;1;0,004;1;1
"*postComments_544";1;1;1;1;1;1;1;1;0,004;1;1
"*postReposts_32";1;0,067;1;1;1;0,546;0,057;0,807;0,614;1;1
"*postDate_3-3-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0809";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_58";1;0,889;1;1;0,178;1;0,189;0,603;1;0,231;1
"*postDate_2-3-2025";1;1;1;0,081;1;1;1;1;1;1;0,058
"*a_0808";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_324";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0807";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_28-2-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0806";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_814";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_26-2-2025";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0805";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_128700";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_24-2-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0804";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_115000";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_973";1;1;1;1;1;1;1;1;1;1;0,003
"*postReposts_22";1;0,233;1;1;1;0,095;1;0,059;1;0,052;1
"*postDate_23-2-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0803";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_21-2-2025";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0802";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_19-2-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0801";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_52";1;0,604;1;0,791;1;1;1;1;0,783;0,002;0,701
"*postDate_17-2-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0800";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_942";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_16-2-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0799";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_229";1;1;0,036;0,081;1;1;1;1;1;1;1
"*postComments_0";0,13;1;0,141;0,001;1;1;1;1;0,85;1;1
"*postDate_14-2-2025";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0798";1;1;1;1;1;1;1;0;1;1;1
"*postLikes_640";1;1;1;1;1;1;1;0;1;1;1
"*postDate_13-2-2025";1;1;1;1;1;1;1;0;1;1;1
"*a_0797";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_12-2-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0796";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_197";1;1;1;0,081;1;1;1;1;1;0,044;1
"*postDate_10-2-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0795";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_7400";1;1;1;0,04;0,01;1;1;1;1;0,397;1
"*postComments_175";1;1;1;0,222;0,115;1;1;1;1;0,145;1
"*postDate_9-2-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0794";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_154";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_7-2-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0793";1;1;1;1;1;1;1;1;1;0,002;1
"*postDate_5-2-2025";1;1;1;1;1;1;1;1;1;0,002;1
"*a_0792";1;1;1;1;1;1;1;1;0,004;1;1
"*postComments_38";1;1;0,63;1;1;0,072;0,623;0,324;0,381;1;0,802
"*postDate_3-2-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0791";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_2-2-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0790";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_408";0,033;1;1;0,081;1;1;1;1;1;1;1
"*postDate_31-1-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0789";1;1;1;1;1;1;0,001;1;1;1;1
"*postLikes_247";1;1;1;1;1;1;0,001;1;1;1;1
"*postDate_29-1-2025";1;1;1;1;1;1;0,001;1;1;1;1
"*a_0788";1;1;1;1;1;1;1;1;1;0,002;1
"*postComments_249";1;1;1;1;1;1;0,035;1;1;0,044;1
"*postDate_27-1-2025";1;1;1;1;1;1;1;1;1;0,002;1
"*a_0787";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_126";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_26-1-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0786";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_24-1-2025";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0785";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_4300";1;1;1;1;1;1;0,305;0,743;0,531;0;1
"*postComments_92";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_22-1-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0784";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_17900";1;1;0,036;1;1;1;1;1;1;0,044;1
"*postComments_130";1;0,039;0,036;1;1;1;1;1;1;1;1
"*postDate_20-1-2025";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0783";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_5800";0,569;1;1;1;0;0,729;1;1;1;0,634;1
"*postComments_43";0,295;1;1;1;1;0,008;1;1;1;0,362;1
"*postDate_19-1-2025";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0782";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_25000";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_17-1-2025";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0781";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_15-1-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0780";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_13-1-2025";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0779";1;0,001;1;1;1;1;1;1;1;1;1
"*postDate_12-1-2025";1;0,001;1;1;1;1;1;1;1;1;1
"*a_0778";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_10-1-2025";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0777";1;1;1;1;1;1;0,001;1;1;1;1
"*postDate_9-1-2025";1;1;1;1;1;1;0,001;1;1;1;1
"*a_0776";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_8-1-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0775";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_363";1;1;0,036;0,081;1;1;1;1;1;1;1
"*postDate_6-1-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0774";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_2900";1;1;1;1;0,127;0,265;0,56;0,28;1;0,637;1
"*postDate_5-1-2025";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0773";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_3-1-2025";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0772";1;1;1;1;1;1;1;1;1;1;1
"*postDate_1-1-2025";1;1;1;1;1;1;1;1;1;1;1
"*a_0771";1;1;1;1;1;1;1;1;1;1;1
"*postDate_30-12-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0770";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_6700";1;0,25;0,237;1;1;0,009;1;1;1;1;1
"*postDate_29-12-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0769";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_15800";1;1;0,036;1;1;1;1;1;0,078;1;1
"*postComments_167";1;1;0,237;1;0,225;1;1;0,113;1;0,269;1
"*postDate_27-12-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0768";1;1;0,001;1;1;1;1;1;1;1;1
"*postComments_143";1;1;0,036;1;1;1;1;1;0,078;1;1
"*postDate_25-12-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0767";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_59400";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_1400";1;1;1;0,081;1;1;1;1;1;1;0,058
"*postDate_23-12-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0766";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_22-12-2024";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0765";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_7500";1;1;1;1;1;0,065;1;0,009;1;1;1
"*postDate_20-12-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0764";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_689";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_19-12-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0763";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_25400";1;1;1;1;1;1;1;1;1;1;1
"*postComments_168";1;1;1;1;0,115;0,189;1;1;1;0,145;1
"*postDate_18-12-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0762";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_283";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_16-12-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0761";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_23900";0,001;1;1;1;1;1;1;1;1;1;1
"*postComments_190";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_15-12-2024";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0760";1;1;1;1;1;1;1;1;1;1;1
"*postDate_13-12-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0759";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_103";1;1;1;0,378;1;0,333;0,234;1;0,372;1;1
"*postDate_11-12-2024";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0758";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_848";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_9-12-2024";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0757";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_8-12-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0756";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_6-12-2024";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0755";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_788";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_7";0,919;0,99;0,949;0,02;1;1;1;1;0,072;1;1
"*postDate_4-12-2024";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0754";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_825";1;1;1;0,222;1;1;1;1;1;1;0,001
"*postDate_2-12-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0753";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_872";1;1;1;0,081;1;1;1;1;0,078;1;1
"*postComments_30";0,238;1;1;1;1;0,975;1;1;1;0,069;0,104
"*postDate_1-12-2024";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0752";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_39000";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_481";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_29-11-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0751";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_13300";1;1;1;1;1;1;1;1;0,004;1;1
"*postComments_150";1;1;1;1;1;1;0,035;1;0,078;1;1
"*postDate_27-11-2024";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0750";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_27300";1;1;1;1;1;1;1;1;0,004;1;1
"*postComments_317";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_25-11-2024";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0749";1;1;1;1;1;1;1;1;1;1;1
"*postComments_60";1;1;1;1;1;0,023;0,007;0,042;1;0,835;1
"*postDate_24-11-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0748";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_849";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_22-11-2024";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0747";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_20-11-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0746";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_18-11-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0745";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_17-11-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0744";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_584400";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_14800";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_15-11-2024";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0743";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_7000";1;1;0,474;1;0,455;0,608;1;0,277;1;0,52;0,582
"*postComments_115";1;1;1;1;1;1;1;1;1;0,044;0,058
"*postDate_13-11-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0742";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_383";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_11-11-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0741";1;1;1;1;1;1;1;1;1;1;1
"*postDate_10-11-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0740";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_2100";1;0,514;1;1;1;0,302;1;0,002;1;0,045;1
"*postDate_8-11-2024";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0739";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_347";1;1;0,123;0,002;1;1;1;1;1;1;1
"*postDate_5-11-2024";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0738";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_4-11-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0737";1;1;1;1;1;1;1;1;1;1;1
"*postDate_3-11-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0736";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_1-11-2024";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0735";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_31-10-2024";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0734";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_592";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_30-10-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0733";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_549";0,033;1;1;1;1;1;1;1;1;0,044;1
"*postDate_28-10-2024";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0732";1;1;1;1;1;1;1;1;1;1;1
"*postDate_27-10-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0731";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_573";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_25-10-2024";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0730";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_539";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_23-10-2024";1;1;1;1;1;1;1;1;1;1;1
"*a_0729";1;0,001;1;1;1;1;1;1;1;1;1
"*postLikes_830";1;0,001;1;1;1;1;1;1;1;1;1
"*postComments_91";1;0,604;1;1;0,051;0,729;0,055;1;1;0,634;1
"*postDate_21-10-2024";1;0,001;1;1;1;1;1;1;1;1;1
"*a_0728";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_560400";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_2900";1;1;1;1;1;1;1;1;1;1;0,003
"*postReposts_86";1;1;1;1;1;0;1;1;1;0,397;0,452
"*postDate_20-10-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0727";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_737";0,033;1;1;1;1;1;1;1;0,078;1;1
"*postDate_18-10-2024";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0726";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_16-10-2024";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0725";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_545";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_14-10-2024";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0724";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_13-10-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0723";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_781";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_12-10-2024";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0722";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_541";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_9-10-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0721";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_7-10-2024";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0720";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_7200";0,849;0,207;1;1;1;1;0,861;1;0,055;0,923;1
"*postComments_79";0,345;1;0,357;1;1;0,475;0,353;1;1;0,397;1
"*postDate_6-10-2024";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0719";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_4-10-2024";0,033;1;1;1;1;1;1;1;1;1;0,058
"*a_0718";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0717";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_241";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_3-10-2024";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0716";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_686";0,033;1;1;0,081;1;1;1;1;1;1;1
"*postDate_2-10-2024";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0715";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_629";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_30-9-2024";1;1;1;1;1;1;1;1;1;1;1
