"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"-*aurelieas";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"*commentDate_8-10-2025";4,026;-53,377;195,851;0,284;-7,859;7,105;2,744;-35,904
"-*isabelle_lotz90";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"*commentDate_7-10-2025";-0,339;3,718;-1,197;-0,321;13,586;-5,828;5,455;-5,863
"-*celinelaurent18";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*pierinab57";-0,168;-0,221;-0,098;42,17;-0,168;-0,233;-0,042;-0,234
"-*ninahbriquet";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*geribentz";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*cathjulia";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*denisemamin";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*www_photos_bretagne_net";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*humaniste_pour_toujours";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*pierrotoncub";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*zi_on7204";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*legarsg";-0,168;-0,221;10,19;-0,024;-0,168;-0,233;-0,042;-0,234
"-*les_crea_delf";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*linaguillot33";-0,335;1,373;-0,196;-0,047;-0,336;1,261;-0,084;-0,468
"-*camille_briez";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*leptithommedelaforet";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*nox_autavaux";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*ghiszoom";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;23,808;-0,234
"-*eloisamonteirofernandes";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*elnabo79";2,067;-0,442;-0,196;-0,047;2,057;-0,466;-0,084;-0,468
"-*yann_b35";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*raynald179";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*michael_cennamo";6,678;-0,663;-0,294;-0,071;0,873;-0,7;-0,126;-0,702
"-*kouassi_yves";0;0;0;0;0;0;0;0
"-*frances__belser";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*sanetwo";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*cartoondnb";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*bullterrierpoke";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*sandra_moscardelli_";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*vilarchantal";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*champagne_liliane";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*yourcasting_pro";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*load_track";-0,838;-1,105;-0,491;-0,119;2,659;5,505;-0,21;-1,169
"-*najat_1208";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;23,808;-0,234
"-*roccigauvinsylvie";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*almonsylvie";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*massari_gabrielle";8,474;0,012;-0,491;-0,119;-0,841;-1,166;3,296;-1,169
"-*corine_pcls";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*ewilikai";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*niinecilli";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*rove2416";2,067;-0,442;-0,196;-0,047;2,057;-0,466;-0,084;-0,468
"-*fannyhjink";11,967;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"-*dominiquedelugre";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*dav_dav_sur_fbk";-0,335;1,373;-0,196;-0,047;-0,336;-0,466;-0,084;1,255
"-*clem_therapie_relationnelle";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*lady_without_future";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*rosinacaruso5";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*nathalie_garry";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*lol_7474";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*cendrine_surel";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*caroline_slowliving";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*gervald85";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*mamb_alou";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*helios93160";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*emmaaaanuuuuelle";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*maryoflovers";-0,168;-0,221;10,19;-0,024;-0,168;-0,233;-0,042;-0,234
"-*laveur18";-0,335;-0,442;-0,196;20,097;-0,336;-0,466;10,925;-0,468
"-*elisalang642024";11,933;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;-0,468
"-*yannickleyas";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*n_victorretali";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*annettemapi";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;23,808;-0,234
"-*v_delpierre";2,067;-0,442;-0,196;-0,047;-0,336;1,261;-0,084;-0,468
"-*felix_hugon";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*pascale_brandicourt";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*armorvat56";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*eddysmith_lartseyne";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;23,808;-0,234
"-*lisedehan";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*yzafyk";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*kikicoste1943";-0,503;-0,663;-0,294;-0,071;17,837;-0,7;-0,126;-0,702
"-*eivlys4";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*laurent_kobi";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*frederiquerotarski";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*marins_deau_douce_portalban";-0,503;0,47;-0,294;-0,071;-0,505;0,407;-0,126;0,404
"-*iane_lys";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*fattaalex";-0,335;-0,442;-0,196;-0,047;2,057;-0,466;-0,084;1,255
"-*julien_murmures_sauvages";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*getou1959";-0,168;-0,221;10,19;-0,024;-0,168;-0,233;-0,042;-0,234
"-*alex_de_moliets";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*_yannis_gnd";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*arretdeco";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*lalanne_philippe";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*fadiparis";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*mardi19janvier";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*singuliervegetal";0;0;0;0;0;0;0;0
"-*nicuum";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*ravenadja";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*bernpolet";-0,335;-0,442;-0,196;-0,047;11,891;-0,466;-0,084;-0,468
"-*jl_pomie";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*caromarthe";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*louloub_art";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*bauza_monique";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*lespetitsc";11,933;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;-0,468
"-*s_y_l_v_i_e_01";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*go_rihannalav";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*cecilekron";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*veroniquevasse2";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*cec_sjaa";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*marlinehoua";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*tiger_493063";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*frosioboucheret";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*jeremyparotte";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*clarissedelauriston";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*evechris54";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*cathy_12813";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*wanderlust111213";-1,173;21,592;-0,687;-0,166;-1,177;-1,633;-0,294;-0,099
"-*cha_gth";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*patricia_hamel_50";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*christopheb_avril";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*couleursdunord";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*wildrawyoga";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*dejoieelisabeth";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*andre_2vaivr";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*chokolat05";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*pve13";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*vignaud292";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*sophiamontonna";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*mimi_earthplanet";2,067;-0,442;-0,196;-0,047;-0,336;1,261;-0,084;-0,468
"-*sithka_so";-0,168;-0,221;10,19;-0,024;-0,168;-0,233;-0,042;-0,234
"-*_mariejo_83";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*sanara34";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*le_verger_de_bosjean";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*beablandi";0,369;-0,884;1,268;-0,095;0,365;0,097;-0,168;-0,936
"-*chryssoulaaa_chmriss";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*moredaaurora";0,369;0,129;-0,393;-0,095;0,365;0,097;-0,168;-0,936
"-*veroniquegrandmaison";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*patapouf224";-0,335;1,373;-0,196;-0,047;-0,336;1,261;-0,084;-0,468
"-*benedetti_delphine";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*jochen_bchrt";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*christina_deleu";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*fati_katyy";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*celinelucielionbrung";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;23,808;-0,234
"-*mllemaloneblue";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*5627_christian";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*mfquebec2005";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*liloumozi";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*xfloflowx";2,067;-0,442;-0,196;-0,047;2,057;-0,466;-0,084;-0,468
"-*verophoto94";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*calvigabrielle54";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*iamme8425";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*ritacake000";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*bigmouf10";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*zorro_des_champs";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*des_pepites_pour_ombeline";-0,335;-0,442;-0,196;20,097;2,057;-0,466;-0,084;-0,468
"-*florian_etienne_942";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*nana_geller";-0,67;-0,884;-0,393;9,096;4,114;0,097;-0,168;-0,936
"-*mad_wheely";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*dedejojo84";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*chanpoesietaoiste";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*angie_lesangels";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*shadyc2023";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*oreo_company";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*mikimilouille";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*alkemiya_plantes";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*osouffledesmots37";-0,335;-0,442;-0,196;-0,047;-0,336;1,261;10,925;-0,468
"-*lecollegefoufoufou";-0,67;-0,884;-0,393;-0,095;11,92;0,097;-0,168;-0,936
"-*margot_naturophylle";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*3_with_the_dog";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*cie_ouragane";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*meurrens_judith";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*sylvmel62";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*lolacatalogne";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*bilger_artiste";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*des_trucs_et_des_bidules";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*nature_reveuse";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*ippolito_angelo";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*barbarapicts";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*bagotsylvie6892";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*fafabel71";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*emlt16_";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*nboissybelhocine";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*frasserencappellin";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*gaelle_cassaigne";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*tassabaghi";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*soizic_kiu";-0,838;1,618;-0,491;6,91;-0,841;-1,166;-0,21;1,442
"-*sophie_gomez_38";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*bodygirl_fitness13";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*alic3_la_n3bul3use888";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*swiss_run";11,933;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;-0,468
"-*bartpumpkin";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*jojo_prtpn";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*cecileortega430";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*davidsolena_music";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*cloetsespoules";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*mozpas";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;23,808;-0,234
"-*amaurine_dep";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*tamene_anissa";11,933;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;-0,468
"-*ploukpol";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*lykorne_emma_licornophile";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*avonyeucreations";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*wildwoman_livingwithnature";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*raphael_inferlols";0,879;-0,663;2,194;-0,071;0,873;-0,7;-0,126;-0,702
"-*_copyright_moi";-0,503;-0,663;2,194;-0,071;-0,505;4,462;-0,126;-0,702
"-*christianbaur61";-0,67;0,129;-0,393;-0,095;0,365;0,097;-0,168;0,095
"-*maohililo";11,933;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;-0,468
"-*elsicka_sch";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*i_ste_ric";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"*commentLikes_932";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*melusinefrimaux";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*isabellecauchois_autrice";-1,341;-0,169;-0,785;-0,19;8,228;-1,866;-0,336;1,791
"-*cathylejuste";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*carolinemyla";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*lililucialg";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*tajine2023";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*chriscajou";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*cartoparadis";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*cecemamounette";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*lavachequireve";-0,335;-0,442;-0,196;-0,047;2,057;1,261;-0,084;-0,468
"-*praticien_emotionnel";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*nicmomat";-0,335;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;8,552
"-*corinnebourgoin";-0,335;-0,442;-0,196;-0,047;11,891;-0,466;-0,084;-0,468
"-*bonheur_en_soi_";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*val_valou_val";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*estelle_ludmila";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*macvero_";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*cdsb_green_and_run";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*nathnalla";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*gislaineduboc";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*sylyogini";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"*commentLikes_213";-0,335;-0,442;-0,196;-0,047;-0,336;1,261;-0,084;1,255
"-*unevieenpassant";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*robbi_val_d_herens";-0,077;0,103;0,052;3,077;-0,079;-0,357;-0,378;0,063
"-*bazarmalin";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*92_dodiceva";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*o_corail13";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*jamaline16";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;23,808;-0,234
"-*mahtab53haghi";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*nniviere";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*pinoquiana_lidia";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*maud_l_a_i";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*rebel_naturelens";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*emrysliset";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*emmasoleenaa";-0,503;-0,663;-0,294;-0,071;0,873;4,462;-0,126;-0,702
"-*sodef581";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*julesdrox";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*aureliencordonnier13";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*sophiematthey";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*jeanrouze";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*luciennegoletta";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*moonycatch";-0,599;6,866;-2,258;-0,546;0,167;0,12;1,294;-3,195
"-*julie_ogiz";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*jaiembrasselaubedete";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*lasourcedebonheur";-0,335;-0,442;-0,196;-0,047;-0,336;8,576;-0,084;-0,468
"-*lemouelcatherine";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"*commentLikes_417";2,067;-0,442;4,144;-0,047;-0,336;-0,466;-0,084;-0,468
"-*shirdalene";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*natalia_c_costa";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*love27anki";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*francis_moussa";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"*a_0853";5,35;-2,21;-0,981;-0,237;5,319;-2,332;-0,42;0,007
"*postDate_16-5-2025";5,35;-2,21;-0,981;-0,237;5,319;-2,332;-0,42;0,007
"-*joebranch99";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*claudiomalvezzi";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*pisamp";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*sylvie_fatton";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"*a_0854";-0,007;-0,363;-0,148;2,689;-2,822;0,06;13,086;-0,055
"*postDate_18-5-2025";-0,007;-0,363;-0,148;2,689;-2,822;0,06;13,086;-0,055
"-*mirtille5457";0;0;0;0;0;0;0;0
"-*fildariane39";-0,335;1,373;-0,196;-0,047;-0,336;1,261;-0,084;-0,468
"-*carolinevitelli_michelangelina";-0,168;-0,221;-0,098;42,17;-0,168;-0,233;-0,042;-0,234
"-*cath_ch_cathy";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*_carole_bes_";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*bpmaie";-0,335;-0,442;-0,196;20,097;2,057;-0,466;-0,084;-0,468
"-*musee_liciniusclonassurvareze";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*ania_nature_paix";0,879;-0,663;-0,294;-0,071;-0,505;-0,7;-0,126;4,446
"-*tomwnt";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;23,808;-0,234
"-*salopepette_";-0,335;-0,442;-0,196;-0,047;-0,336;8,576;-0,084;-0,468
"-*bao_babe_90";-0,168;-0,221;10,19;-0,024;-0,168;-0,233;-0,042;-0,234
"*a_0855";57,028;99,626;-14,389;-3,105;-14,038;-6,458;-8,758;-32,984
"*postLikes_35000";57,028;99,626;-14,389;-3,105;-14,038;-6,458;-8,758;-32,984
"*postComments_360";57,028;99,626;-14,389;-3,105;-14,038;-6,458;-8,758;-32,984
"*postReposts_98";38,314;83,63;-10,483;-4,162;-16,322;-4,374;-6,929;-18,938
"*postDate_19-5-2025";57,028;99,626;-14,389;-3,105;-14,038;-6,458;-8,758;-32,984
"*commentDate_28-3-2026";-0,503;0,47;-0,294;-0,071;0,873;0,407;-0,126;-0,702
"-*janou9231";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*alino93ii";0;0;0;0;0;0;0;0
"*commentDate_7-11-2025";-62,5;-46,493;0,299;-5,492;-19,707;129,775;-0,553;52,41
"-*rault_sergine";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*charlotte040351";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"*commentDate_12-10-2025";-54,651;-60,299;772,652;0;-12,526;-0,009;0,121;-8,369
"-*selimsuyo";-0,335;1,373;4,144;-0,047;-0,336;-0,466;-0,084;-0,468
